DATE;GTIN 13;Store;Sales;;
12/12/2022;139779;Store 12;343;;
12/12/2022;139778;Store 13;82;;
12/12/2022;139771;Store 12;119;;
12/12/2022;139503;Store 12;16;;
12/12/2022;139755;Store 11;2;;
13/12/2022;139845;Store 4;932;;
13/12/2022;139513;Store 16;1;;
13/12/2022;139459;Store 10;59;;
13/12/2022;139410;Store 3;12;;
13/12/2022;139927;Store 2;117;;
13/12/2022;139706;Store 10;369;;
13/12/2022;139840;Store 16;34;;
13/12/2022;139817;Store 11;21;;
13/12/2022;139607;Store 12;41;;
13/12/2022;139766;Store 8;105;;
13/12/2022;139593;Store 10;134;;
13/12/2022;139680;Store 11;345;;
13/12/2022;139598;Store 4;59;;
13/12/2022;139487;Store 12;24;;
13/12/2022;139719;Store 15;59;;
13/12/2022;139664;Store 13;16;;
13/12/2022;139781;Store 4;239;;
13/12/2022;139631;Store 1;16;;
13/12/2022;139420;Store 11;246;;
13/12/2022;139462;Store 14;1;;
13/12/2022;139463;Store 12;4;;
13/12/2022;139844;Store 5;4;;
13/12/2022;139873;Store 7;87;;
13/12/2022;139711;Store 12;2;;
13/12/2022;139480;Store 1;27;;
13/12/2022;139692;Store 1;77;;
13/12/2022;139724;Store 13;32;;
13/12/2022;139639;Store 2;266;;
13/12/2022;139882;Store 7;33;;
13/12/2022;139941;Store 15;635;;
13/12/2022;139927;Store 10;469;;
13/12/2022;139611;Store 8;92;;
13/12/2022;139597;Store 6;18;;
13/12/2022;139831;Store 13;2;;
13/12/2022;139857;Store 7;3;;
13/12/2022;139819;Store 4;99;;
13/12/2022;139826;Store 3;1;;
13/12/2022;139705;Store 4;2;;
13/12/2022;139494;Store 11;55;;
13/12/2022;139760;Store 4;93;;
13/12/2022;139610;Store 13;69;;
13/12/2022;139887;Store 16;120;;
13/12/2022;139590;Store 7;154;;
13/12/2022;139554;Store 1;135;;
13/12/2022;139510;Store 2;25;;
14/12/2022;139898;Store 14;34;;
14/12/2022;139840;Store 7;95;;
14/12/2022;139872;Store 10;1;;
14/12/2022;139907;Store 13;124;;
14/12/2022;139584;Store 5;116;;
14/12/2022;139428;Store 14;233;;
14/12/2022;139515;Store 7;95;;
14/12/2022;139617;Store 2;76;;
14/12/2022;139426;Store 7;565;;
14/12/2022;139643;Store 11;25;;
14/12/2022;139935;Store 14;63;;
14/12/2022;139897;Store 11;17;;
14/12/2022;139423;Store 2;4;;
14/12/2022;139539;Store 7;32;;
14/12/2022;139562;Store 15;40;;
14/12/2022;139617;Store 8;143;;
14/12/2022;139652;Store 8;120;;
14/12/2022;139595;Store 2;215;;
14/12/2022;139716;Store 1;84;;
14/12/2022;139510;Store 13;3;;
14/12/2022;139607;Store 14;44;;
14/12/2022;139708;Store 10;-1;;
14/12/2022;139913;Store 10;63;;
14/12/2022;139420;Store 7;21;;
14/12/2022;139856;Store 4;290;;
14/12/2022;139609;Store 7;14;;
14/12/2022;139536;Store 6;73;;
14/12/2022;139412;Store 12;56;;
14/12/2022;139601;Store 9;4;;
14/12/2022;139869;Store 3;209;;
14/12/2022;139399;Store 14;-2;;
14/12/2022;139818;Store 4;26;;
14/12/2022;139574;Store 6;109;;
14/12/2022;139431;Store 5;26;;
14/12/2022;139640;Store 16;78;;
15/12/2022;139503;Store 9;11;;
15/12/2022;139563;Store 11;91;;
15/12/2022;139895;Store 2;163;;
15/12/2022;139822;Store 9;1;;
15/12/2022;139503;Store 7;104;;
15/12/2022;139911;Store 7;23;;
15/12/2022;139695;Store 15;5;;
15/12/2022;139706;Store 12;3;;
15/12/2022;139570;Store 10;252;;
15/12/2022;139690;Store 8;4;;
15/12/2022;139511;Store 16;2;;
15/12/2022;139792;Store 8;67;;
15/12/2022;139523;Store 8;94;;
15/12/2022;139724;Store 12;70;;
15/12/2022;139578;Store 8;64;;
15/12/2022;139812;Store 3;45;;
15/12/2022;139480;Store 11;32;;
15/12/2022;139499;Store 14;1;;
15/12/2022;139568;Store 15;32;;
15/12/2022;139601;Store 15;85;;
15/12/2022;139470;Store 5;47;;
15/12/2022;139714;Store 2;22;;
15/12/2022;139510;Store 15;2;;
15/12/2022;139691;Store 16;24;;
15/12/2022;139419;Store 3;11;;
15/12/2022;139598;Store 7;30;;
15/12/2022;139454;Store 11;101;;
15/12/2022;139409;Store 1;158;;
15/12/2022;139435;Store 3;4;;
15/12/2022;139518;Store 5;26;;
15/12/2022;139901;Store 13;60;;
15/12/2022;139670;Store 2;25;;
15/12/2022;139931;Store 10;54;;
15/12/2022;139568;Store 1;14;;
15/12/2022;139819;Store 4;88;;
15/12/2022;139794;Store 5;6;;
15/12/2022;139722;Store 4;96;;
15/12/2022;139891;Store 2;5;;
15/12/2022;139530;Store 1;68;;
15/12/2022;139932;Store 14;26;;
15/12/2022;139430;Store 15;316;;
15/12/2022;139458;Store 7;494;;
15/12/2022;139701;Store 6;38;;
15/12/2022;139431;Store 2;6;;
15/12/2022;139481;Store 8;11;;
15/12/2022;139913;Store 6;1;;
16/12/2022;139411;Store 4;753;;
16/12/2022;139666;Store 15;23;;
16/12/2022;139492;Store 8;30;;
16/12/2022;139477;Store 4;48;;
16/12/2022;139468;Store 13;3;;
16/12/2022;139791;Store 15;85;;
16/12/2022;139459;Store 6;34;;
16/12/2022;139853;Store 1;142;;
16/12/2022;139858;Store 4;64;;
16/12/2022;139927;Store 12;44;;
16/12/2022;139461;Store 8;38;;
16/12/2022;139895;Store 10;109;;
16/12/2022;139516;Store 10;12;;
16/12/2022;139765;Store 4;53;;
16/12/2022;139826;Store 9;9;;
16/12/2022;139925;Store 11;19;;
16/12/2022;139613;Store 16;343;;
16/12/2022;139467;Store 2;48;;
16/12/2022;139772;Store 11;48;;
16/12/2022;139750;Store 1;12;;
16/12/2022;139919;Store 16;109;;
16/12/2022;139444;Store 14;153;;
16/12/2022;139607;Store 9;101;;
16/12/2022;139821;Store 14;62;;
16/12/2022;139921;Store 10;46;;
16/12/2022;139499;Store 14;230;;
16/12/2022;139657;Store 8;438;;
16/12/2022;139769;Store 7;1088;;
16/12/2022;139606;Store 14;330;;
16/12/2022;139935;Store 15;68;;
16/12/2022;139761;Store 13;664;;
16/12/2022;139468;Store 13;136;;
16/12/2022;139506;Store 11;89;;
16/12/2022;139940;Store 8;20;;
16/12/2022;139769;Store 10;1;;
16/12/2022;139928;Store 11;33;;
16/12/2022;139936;Store 8;234;;
16/12/2022;139687;Store 12;11;;
16/12/2022;139610;Store 16;44;;
16/12/2022;139402;Store 8;40;;
16/12/2022;139693;Store 3;45;;
16/12/2022;139547;Store 5;25;;
16/12/2022;139690;Store 3;74;;
17/12/2022;139598;Store 1;107;;
17/12/2022;139667;Store 5;95;;
17/12/2022;139799;Store 12;294;;
17/12/2022;139489;Store 9;50;;
17/12/2022;139548;Store 13;136;;
17/12/2022;139911;Store 16;53;;
17/12/2022;139891;Store 6;6;;
17/12/2022;139814;Store 11;146;;
17/12/2022;139717;Store 11;92;;
17/12/2022;139811;Store 2;13;;
17/12/2022;139890;Store 4;44;;
17/12/2022;139584;Store 3;88;;
17/12/2022;139850;Store 13;41;;
17/12/2022;139429;Store 2;8;;
17/12/2022;139458;Store 12;23;;
17/12/2022;139715;Store 7;20;;
17/12/2022;139858;Store 15;16;;
17/12/2022;139688;Store 1;125;;
17/12/2022;139745;Store 4;13;;
17/12/2022;139818;Store 5;932;;
17/12/2022;139553;Store 10;69;;
17/12/2022;139647;Store 7;12;;
17/12/2022;139488;Store 9;29;;
17/12/2022;139646;Store 12;36;;
17/12/2022;139632;Store 6;100;;
17/12/2022;139719;Store 7;1;;
17/12/2022;139480;Store 5;12;;
17/12/2022;139427;Store 12;261;;
17/12/2022;139942;Store 9;108;;
17/12/2022;139551;Store 7;41;;
17/12/2022;139777;Store 13;2;;
17/12/2022;139671;Store 12;164;;
17/12/2022;139706;Store 10;165;;
17/12/2022;139649;Store 7;68;;
17/12/2022;139700;Store 15;75;;
17/12/2022;139493;Store 12;40;;
17/12/2022;139765;Store 7;34;;
17/12/2022;139736;Store 4;11;;
17/12/2022;139546;Store 9;3;;
18/12/2022;139610;Store 16;27;;
18/12/2022;139441;Store 15;24;;
18/12/2022;139502;Store 9;166;;
18/12/2022;139895;Store 15;8;;
18/12/2022;139511;Store 13;49;;
18/12/2022;139442;Store 5;28;;
18/12/2022;139571;Store 13;484;;
18/12/2022;139535;Store 3;83;;
18/12/2022;139428;Store 9;1;;
18/12/2022;139681;Store 2;46;;
18/12/2022;139404;Store 4;25;;
18/12/2022;139430;Store 5;34;;
18/12/2022;139727;Store 10;22;;
18/12/2022;139671;Store 14;1;;
18/12/2022;139574;Store 10;19;;
18/12/2022;139542;Store 2;134;;
18/12/2022;139833;Store 4;2;;
18/12/2022;139444;Store 7;76;;
18/12/2022;139622;Store 14;16;;
18/12/2022;139633;Store 7;64;;
18/12/2022;139812;Store 4;4;;
18/12/2022;139585;Store 1;250;;
18/12/2022;139884;Store 3;3;;
18/12/2022;139858;Store 15;123;;
18/12/2022;139838;Store 7;116;;
18/12/2022;139575;Store 1;21;;
18/12/2022;139441;Store 12;51;;
18/12/2022;139898;Store 15;79;;
18/12/2022;139751;Store 14;51;;
18/12/2022;139602;Store 2;15;;
18/12/2022;139579;Store 3;26;;
18/12/2022;139769;Store 3;2;;
18/12/2022;139488;Store 16;112;;
18/12/2022;139514;Store 2;139;;
18/12/2022;139691;Store 10;131;;
18/12/2022;139634;Store 2;172;;
18/12/2022;139445;Store 15;38;;
18/12/2022;139498;Store 16;1;;
18/12/2022;139532;Store 8;18;;
19/12/2022;139864;Store 7;7;;
19/12/2022;139738;Store 10;31;;
19/12/2022;139446;Store 4;36;;
19/12/2022;139519;Store 14;110;;
19/12/2022;139820;Store 10;54;;
19/12/2022;139694;Store 12;8;;
19/12/2022;139626;Store 15;11;;
19/12/2022;139463;Store 15;100;;
19/12/2022;139538;Store 2;10;;
19/12/2022;139650;Store 5;1481;;
19/12/2022;139454;Store 10;46;;
19/12/2022;139789;Store 5;91;;
19/12/2022;139624;Store 10;56;;
19/12/2022;139638;Store 11;126;;
19/12/2022;139668;Store 13;51;;
19/12/2022;139858;Store 3;105;;
19/12/2022;139893;Store 13;6;;
19/12/2022;139402;Store 3;3;;
19/12/2022;139857;Store 6;15;;
19/12/2022;139445;Store 15;64;;
19/12/2022;139587;Store 15;6;;
19/12/2022;139485;Store 14;9;;
19/12/2022;139625;Store 11;249;;
19/12/2022;139804;Store 9;23;;
19/12/2022;139898;Store 4;88;;
19/12/2022;139865;Store 7;11;;
19/12/2022;139830;Store 16;53;;
19/12/2022;139597;Store 14;63;;
19/12/2022;139403;Store 11;282;;
19/12/2022;139624;Store 15;105;;
19/12/2022;139915;Store 13;8;;
19/12/2022;139882;Store 2;29;;
19/12/2022;139574;Store 2;67;;
19/12/2022;139824;Store 4;65;;
19/12/2022;139418;Store 14;14;;
19/12/2022;139703;Store 1;20;;
19/12/2022;139565;Store 16;71;;
19/12/2022;139764;Store 9;1;;
19/12/2022;139449;Store 14;26;;
19/12/2022;139487;Store 11;23;;
19/12/2022;139765;Store 1;39;;
19/12/2022;139644;Store 14;9;;
19/12/2022;139509;Store 7;37;;
19/12/2022;139852;Store 6;109;;
19/12/2022;139540;Store 4;2;;
19/12/2022;139546;Store 8;92;;
19/12/2022;139753;Store 11;1;;
19/12/2022;139550;Store 16;10;;
19/12/2022;139422;Store 11;7;;
19/12/2022;139399;Store 4;-1;;
19/12/2022;139654;Store 1;47;;
19/12/2022;139851;Store 7;40;;
19/12/2022;139914;Store 4;7;;
19/12/2022;139411;Store 14;450;;
19/12/2022;139777;Store 6;78;;
19/12/2022;139779;Store 5;20;;
20/12/2022;139413;Store 6;3853;;
20/12/2022;139744;Store 7;176;;
20/12/2022;139669;Store 4;34;;
20/12/2022;139733;Store 11;61;;
20/12/2022;139501;Store 12;31;;
20/12/2022;139938;Store 12;20;;
20/12/2022;139406;Store 6;45;;
20/12/2022;139552;Store 12;6;;
20/12/2022;139705;Store 7;12;;
20/12/2022;139847;Store 8;110;;
20/12/2022;139455;Store 5;72;;
20/12/2022;139811;Store 12;22;;
20/12/2022;139708;Store 10;27;;
20/12/2022;139612;Store 4;28;;
20/12/2022;139608;Store 10;0;;
20/12/2022;139718;Store 7;37;;
20/12/2022;139447;Store 11;78;;
20/12/2022;139749;Store 16;3;;
20/12/2022;139658;Store 16;57;;
20/12/2022;139748;Store 2;19;;
20/12/2022;139663;Store 10;19;;
20/12/2022;139933;Store 9;27;;
20/12/2022;139476;Store 14;82;;
20/12/2022;139911;Store 11;2;;
20/12/2022;139750;Store 16;270;;
20/12/2022;139741;Store 16;2;;
20/12/2022;139690;Store 13;20;;
20/12/2022;139846;Store 15;50;;
20/12/2022;139633;Store 15;65;;
20/12/2022;139763;Store 5;69;;
20/12/2022;139852;Store 11;99;;
20/12/2022;139894;Store 5;38;;
20/12/2022;139847;Store 16;84;;
20/12/2022;139585;Store 8;39;;
20/12/2022;139704;Store 1;10;;
20/12/2022;139655;Store 7;51;;
20/12/2022;139884;Store 6;85;;
20/12/2022;139844;Store 1;228;;
20/12/2022;139585;Store 13;8;;
20/12/2022;139553;Store 16;2;;
20/12/2022;139824;Store 11;8;;
21/12/2022;139589;Store 2;51;;
21/12/2022;139686;Store 7;21;;
21/12/2022;139462;Store 7;6;;
21/12/2022;139425;Store 9;130;;
21/12/2022;139535;Store 9;19;;
21/12/2022;139649;Store 14;52;;
21/12/2022;139513;Store 9;75;;
21/12/2022;139826;Store 4;146;;
21/12/2022;139622;Store 1;11;;
21/12/2022;139733;Store 15;10;;
21/12/2022;139875;Store 9;128;;
21/12/2022;139740;Store 9;119;;
21/12/2022;139707;Store 15;0;;
21/12/2022;139788;Store 16;25;;
21/12/2022;139681;Store 9;7;;
21/12/2022;139480;Store 1;130;;
21/12/2022;139715;Store 11;46;;
21/12/2022;139488;Store 10;9;;
21/12/2022;139588;Store 7;9;;
21/12/2022;139892;Store 1;17;;
21/12/2022;139480;Store 1;8;;
21/12/2022;139399;Store 15;96;;
21/12/2022;139504;Store 3;134;;
21/12/2022;139419;Store 14;53;;
21/12/2022;139424;Store 1;65;;
21/12/2022;139715;Store 3;130;;
21/12/2022;139736;Store 14;221;;
21/12/2022;139410;Store 7;38;;
21/12/2022;139578;Store 15;13;;
21/12/2022;139847;Store 3;52;;
21/12/2022;139464;Store 6;29;;
21/12/2022;139406;Store 15;17;;
21/12/2022;139706;Store 5;146;;
21/12/2022;139789;Store 9;27;;
21/12/2022;139411;Store 12;21;;
21/12/2022;139905;Store 3;147;;
21/12/2022;139764;Store 15;10;;
21/12/2022;139526;Store 10;104;;
21/12/2022;139497;Store 3;6;;
22/12/2022;139492;Store 8;24;;
22/12/2022;139757;Store 6;14;;
22/12/2022;139469;Store 8;131;;
22/12/2022;139638;Store 7;4500;;
22/12/2022;139446;Store 10;21;;
22/12/2022;139757;Store 16;1;;
22/12/2022;139510;Store 12;45;;
22/12/2022;139641;Store 15;135;;
22/12/2022;139844;Store 15;213;;
22/12/2022;139809;Store 14;16;;
22/12/2022;139668;Store 8;57;;
22/12/2022;139573;Store 1;9;;
22/12/2022;139588;Store 9;34;;
22/12/2022;139614;Store 16;2;;
22/12/2022;139810;Store 5;8;;
22/12/2022;139569;Store 1;16;;
22/12/2022;139914;Store 14;2;;
22/12/2022;139743;Store 13;72;;
22/12/2022;139784;Store 8;65;;
22/12/2022;139504;Store 11;7;;
22/12/2022;139413;Store 13;35;;
22/12/2022;139495;Store 11;13;;
22/12/2022;139413;Store 13;36;;
22/12/2022;139918;Store 7;25;;
22/12/2022;139746;Store 16;51;;
22/12/2022;139660;Store 6;33;;
22/12/2022;139472;Store 9;121;;
22/12/2022;139432;Store 16;54;;
22/12/2022;139829;Store 16;9;;
22/12/2022;139436;Store 10;29;;
22/12/2022;139747;Store 1;32;;
22/12/2022;139542;Store 5;5;;
22/12/2022;139627;Store 6;278;;
22/12/2022;139496;Store 15;489;;
23/12/2022;139482;Store 3;36;;
23/12/2022;139621;Store 14;9;;
23/12/2022;139450;Store 4;1;;
23/12/2022;139531;Store 10;706;;
23/12/2022;139435;Store 14;110;;
23/12/2022;139811;Store 16;2;;
23/12/2022;139854;Store 12;75;;
23/12/2022;139635;Store 1;45;;
23/12/2022;139513;Store 9;4;;
23/12/2022;139705;Store 12;40;;
23/12/2022;139770;Store 13;24;;
23/12/2022;139401;Store 2;96;;
23/12/2022;139879;Store 9;29;;
23/12/2022;139616;Store 16;30;;
23/12/2022;139653;Store 5;194;;
23/12/2022;139936;Store 9;56;;
23/12/2022;139482;Store 10;87;;
23/12/2022;139773;Store 1;20;;
23/12/2022;139870;Store 16;85;;
23/12/2022;139535;Store 16;50;;
23/12/2022;139535;Store 1;85;;
23/12/2022;139605;Store 15;132;;
23/12/2022;139746;Store 4;186;;
23/12/2022;139752;Store 13;23;;
23/12/2022;139922;Store 8;72;;
23/12/2022;139831;Store 3;120;;
23/12/2022;139532;Store 6;76;;
23/12/2022;139698;Store 15;1540;;
23/12/2022;139401;Store 1;0;;
23/12/2022;139694;Store 12;6;;
23/12/2022;139767;Store 11;40;;
23/12/2022;139746;Store 3;76;;
23/12/2022;139407;Store 15;216;;
23/12/2022;139606;Store 7;53;;
23/12/2022;139588;Store 8;1;;
24/12/2022;139702;Store 1;25;;
24/12/2022;139485;Store 3;6;;
24/12/2022;139560;Store 8;150;;
24/12/2022;139851;Store 9;4;;
24/12/2022;139607;Store 4;94;;
24/12/2022;139407;Store 10;41;;
24/12/2022;139858;Store 6;1;;
24/12/2022;139644;Store 8;0;;
24/12/2022;139520;Store 7;42;;
24/12/2022;139784;Store 1;196;;
24/12/2022;139816;Store 4;121;;
24/12/2022;139658;Store 8;29;;
24/12/2022;139778;Store 12;52;;
24/12/2022;139619;Store 7;81;;
24/12/2022;139842;Store 14;26;;
24/12/2022;139929;Store 9;842;;
24/12/2022;139581;Store 6;24;;
24/12/2022;139797;Store 9;51;;
24/12/2022;139919;Store 7;45;;
24/12/2022;139705;Store 1;30;;
24/12/2022;139672;Store 6;29;;
24/12/2022;139587;Store 16;166;;
24/12/2022;139706;Store 9;14;;
24/12/2022;139465;Store 11;39;;
24/12/2022;139413;Store 9;55;;
24/12/2022;139430;Store 12;529;;
24/12/2022;139562;Store 4;17;;
24/12/2022;139482;Store 10;31;;
24/12/2022;139676;Store 8;34;;
24/12/2022;139626;Store 8;322;;
24/12/2022;139772;Store 3;15;;
24/12/2022;139715;Store 15;6;;
25/12/2022;139900;Store 4;7;;
25/12/2022;139682;Store 16;13;;
25/12/2022;139763;Store 1;145;;
25/12/2022;139881;Store 9;60;;
25/12/2022;139408;Store 5;96;;
25/12/2022;139597;Store 1;68;;
25/12/2022;139863;Store 8;34;;
25/12/2022;139663;Store 3;56;;
25/12/2022;139469;Store 10;307;;
25/12/2022;139802;Store 11;45;;
25/12/2022;139892;Store 4;7;;
25/12/2022;139536;Store 12;97;;
25/12/2022;139510;Store 11;60;;
25/12/2022;139611;Store 9;264;;
25/12/2022;139410;Store 7;159;;
25/12/2022;139661;Store 5;30;;
25/12/2022;139462;Store 3;792;;
25/12/2022;139925;Store 10;114;;
25/12/2022;139935;Store 15;20;;
25/12/2022;139479;Store 11;3;;
25/12/2022;139690;Store 5;199;;
25/12/2022;139917;Store 1;57;;
25/12/2022;139595;Store 9;25;;
25/12/2022;139690;Store 7;72;;
25/12/2022;139554;Store 11;31;;
25/12/2022;139634;Store 13;25;;
25/12/2022;139780;Store 6;2;;
25/12/2022;139531;Store 11;314;;
25/12/2022;139842;Store 13;389;;
25/12/2022;139418;Store 3;5;;
25/12/2022;139602;Store 6;32;;
26/12/2022;139721;Store 12;43;;
26/12/2022;139586;Store 8;279;;
26/12/2022;139800;Store 9;288;;
26/12/2022;139479;Store 3;65;;
26/12/2022;139848;Store 6;11;;
26/12/2022;139440;Store 14;4;;
26/12/2022;139889;Store 1;9;;
26/12/2022;139758;Store 8;237;;
26/12/2022;139454;Store 2;20;;
26/12/2022;139850;Store 12;1;;
26/12/2022;139518;Store 4;1;;
26/12/2022;139781;Store 7;104;;
26/12/2022;139859;Store 14;28;;
26/12/2022;139717;Store 15;65;;
26/12/2022;139465;Store 10;102;;
26/12/2022;139703;Store 6;0;;
26/12/2022;139585;Store 13;24;;
26/12/2022;139514;Store 9;14;;
26/12/2022;139462;Store 14;4;;
26/12/2022;139444;Store 15;21;;
26/12/2022;139758;Store 2;6;;
26/12/2022;139783;Store 4;255;;
26/12/2022;139821;Store 4;185;;
26/12/2022;139666;Store 4;37;;
26/12/2022;139906;Store 3;4;;
26/12/2022;139509;Store 12;47;;
26/12/2022;139911;Store 6;31;;
26/12/2022;139795;Store 3;61;;
26/12/2022;139818;Store 13;21;;
26/12/2022;139490;Store 3;2;;
26/12/2022;139856;Store 14;277;;
26/12/2022;139923;Store 10;22;;
26/12/2022;139506;Store 1;15;;
26/12/2022;139430;Store 16;87;;
26/12/2022;139914;Store 7;48;;
26/12/2022;139514;Store 3;112;;
26/12/2022;139863;Store 5;258;;
26/12/2022;139710;Store 9;49;;
27/12/2022;139753;Store 8;643;;
27/12/2022;139858;Store 9;50;;
27/12/2022;139438;Store 2;147;;
27/12/2022;139570;Store 5;64;;
27/12/2022;139430;Store 4;94;;
27/12/2022;139897;Store 1;45;;
27/12/2022;139494;Store 2;80;;
27/12/2022;139432;Store 9;157;;
27/12/2022;139775;Store 6;1;;
27/12/2022;139484;Store 14;84;;
27/12/2022;139535;Store 6;67;;
27/12/2022;139897;Store 8;86;;
27/12/2022;139728;Store 14;14;;
27/12/2022;139923;Store 10;20;;
27/12/2022;139879;Store 4;54;;
27/12/2022;139454;Store 16;78;;
27/12/2022;139706;Store 8;18;;
27/12/2022;139914;Store 6;174;;
27/12/2022;139636;Store 9;34;;
27/12/2022;139682;Store 12;9;;
27/12/2022;139630;Store 13;448;;
27/12/2022;139483;Store 7;153;;
27/12/2022;139480;Store 1;27;;
27/12/2022;139618;Store 8;28;;
27/12/2022;139636;Store 6;17;;
27/12/2022;139776;Store 3;3;;
27/12/2022;139758;Store 6;71;;
27/12/2022;139805;Store 10;49;;
27/12/2022;139443;Store 3;36;;
27/12/2022;139881;Store 1;22;;
27/12/2022;139457;Store 14;35;;
27/12/2022;139663;Store 6;131;;
27/12/2022;139864;Store 8;59;;
27/12/2022;139528;Store 14;14;;
27/12/2022;139618;Store 11;46;;
27/12/2022;139649;Store 12;1;;
27/12/2022;139450;Store 16;4;;
27/12/2022;139749;Store 4;39;;
27/12/2022;139460;Store 5;225;;
27/12/2022;139445;Store 15;13;;
27/12/2022;139519;Store 9;446;;
27/12/2022;139792;Store 15;35;;
27/12/2022;139456;Store 11;42;;
27/12/2022;139819;Store 9;37;;
28/12/2022;139786;Store 5;390;;
28/12/2022;139805;Store 7;353;;
28/12/2022;139439;Store 13;85;;
28/12/2022;139655;Store 14;335;;
28/12/2022;139611;Store 10;61;;
28/12/2022;139790;Store 12;4;;
28/12/2022;139445;Store 5;17;;
28/12/2022;139759;Store 13;75;;
28/12/2022;139626;Store 15;135;;
28/12/2022;139427;Store 9;26;;
28/12/2022;139829;Store 2;5;;
28/12/2022;139509;Store 10;153;;
28/12/2022;139810;Store 13;175;;
28/12/2022;139529;Store 6;78;;
28/12/2022;139827;Store 9;76;;
28/12/2022;139470;Store 4;101;;
28/12/2022;139926;Store 9;313;;
28/12/2022;139607;Store 8;21;;
28/12/2022;139424;Store 2;13;;
28/12/2022;139625;Store 2;-19;;
28/12/2022;139811;Store 15;57;;
28/12/2022;139876;Store 11;26;;
28/12/2022;139887;Store 4;1;;
28/12/2022;139687;Store 13;58;;
28/12/2022;139803;Store 9;179;;
28/12/2022;139653;Store 15;16;;
28/12/2022;139659;Store 15;45;;
28/12/2022;139791;Store 6;4;;
28/12/2022;139692;Store 16;6;;
28/12/2022;139619;Store 16;192;;
28/12/2022;139845;Store 9;34;;
28/12/2022;139734;Store 2;40;;
28/12/2022;139491;Store 6;21;;
28/12/2022;139827;Store 13;103;;
28/12/2022;139877;Store 11;248;;
28/12/2022;139874;Store 12;665;;
28/12/2022;139509;Store 16;2;;
29/12/2022;139690;Store 2;4;;
29/12/2022;139919;Store 11;61;;
29/12/2022;139850;Store 4;1;;
29/12/2022;139681;Store 4;3;;
29/12/2022;139863;Store 12;20;;
29/12/2022;139917;Store 9;119;;
29/12/2022;139713;Store 13;56;;
29/12/2022;139832;Store 2;40;;
29/12/2022;139409;Store 8;29;;
29/12/2022;139523;Store 14;102;;
